StockCode,month,monthly_sales
22245,12,114
20780,12,32
22756,12,211
84950,12,2052
22705,12,175
22674,12,98
84313C,12,3
22896,1,214
21564,1,22
21977,1,757
21934,1,192
84711A,1,9
20973,1,183
22165,1,23
22737,1,13
20902,1,1
62094B,1,13
90214V,1,2
22434,1,7
22103,1,2
47469,1,12
79191C,2,6
22325,2,9
21627,2,2
22626,2,29
21872,2,41
21407,2,33
22434,2,39
22071,2,4
16008,2,20
22707,2,29
79323P,2,-4
20785,2,1
22770,3,12
22777,3,-10
22563,3,215
85025B,3,4
22199,3,32
22994,3,173
20961,3,24
22653,3,82
16168M,3,1
90096,3,3
47566b,4,24
22169,4,52
21376,4,2
21704,4,653
21038,4,10
22798,12,407
22556,12,634
22110,12,401
84625A,12,115
22531,12,329
22243,12,123
22974,12,379
84536A,12,274
22208,12,94
82582,12,397
22334,12,26
85014b,12,7
82616B,12,24
79329,12,6
90013D,12,3
22630,1,1134
85144,1,13
22797,1,10
22383,1,806
22615,1,96
72802B,1,-23
21041,1,88
21070,1,20
21700,1,82
22547,1,69
23231,1,300
79323W,1,-8
21642,1,24
21758,1,3
85066,2,66
22961,2,1142
22621,2,338
22900,2,229
21447,2,114
85111,2,73
84429A,2,3
22594,2,4
85015,2,26
22085,2,30
84993B,2,4
22740,2,581
21884,2,13
10080,2,2
22379,3,346
21709,3,7
21731,3,535
22784,3,111
21718,3,70
22292,3,299
90161D,3,1
21586,3,95
22707,3,75
21671,3,254
21648,3,25
90161A,3,1
72799F,3,28
22109,3,31
20653,3,14
21191,3,61
90202C,3,1
85049a,3,1
22287,4,72
22654,4,50
21169,4,472
20992,4,50
72780,4,5
84881,4,1
21811,4,31
21427,4,1
22744,4,43
23256,4,73
21558,3,200
71270,12,9
22729,12,193
22601,12,341
22847,12,63
90214R,12,19
20676,12,273
21195,12,87
79144B,12,24
21629,12,6
22350,12,54
85008,12,-8
85124C,12,38
85214,12,19
47504K,12,120
84997d,12,28
62018,12,615
47578A,12,29
90076,12,1
20674,1,223
21520,1,112
22855,1,176
21158,1,4
85099f,1,27
22747,1,34
21586,1,56
90184C,1,3
22105,1,3
20775,1,6
90210A,1,2
22077,2,548
21231,2,426
37446,2,56
22627,2,28
22822,2,71
22078,2,225
22533,2,1
22229,2,74
90063A,2,3
23004,2,112
20837,2,12
90209B,2,38
22037,3,182
22027,3,486
84800L,3,40
22559,3,89
22358,3,129
21930,3,599
90200D,3,7
22627,3,2
21307,3,2
21459,3,14
90210A,3,5
20694,3,6
22687,3,1
90119,3,3
20777,3,2
22825,3,9
20860,3,-7
23050,4,61
84380,4,548
22714,4,249
22479,4,377
48111,4,33
72799E,4,6
90214A,4,3
35819B,4,77
79191C,4,24
22831,3,30
22968,4,20
37370,12,489
22242,12,103
21116,12,47
22565,12,110
90200A,12,36
21657,12,17
22822,12,38
22482,12,64
21281,12,29
16156S,12,325
21039,12,19
22248,12,12
75131,12,63
82001S,12,152
85018D,12,11
21287,12,56
21666,12,61
84507B,12,3
22846,1,63
22985,1,300
85039A,1,108
22814,1,131
22211,1,58
82583,1,197
84826,1,480
90164B,1,4
51014C,1,43
72349B,1,6
22789,1,159
84660B,1,29
84212,1,545
21932,1,61
22788,1,31
35810B,1,17
21366,1,6
85141,1,14
22706,1,100
22182,2,13
22805,2,155
22027,2,302
22927,2,22
85025B,2,7
22224,2,61
71510,2,12
84691,2,80
22963,3,452
10133,3,83
21977,3,2697
15060B,3,19
21713,3,135
22210,3,19
21319,3,7
85032A,3,12
21754,4,175
21791,4,350
21232,4,752
22335,4,170
22829,4,22
21736,4,20
22081,4,62
85184C,12,349
M,12,986
79067,12,27
BANK CHARGES,12,0
84927A,12,2
84388,12,2
22057,12,210
22391,12,57
22206,12,1
22771,1,350
21708,1,31
85174,1,104
22173,1,193
84823,1,11
22804,1,369
22196,1,278
20727,1,713
22841,1,50
22581,1,3
90214Y,1,1
72801d,1,10
21196,1,12
21818,1,1
72807a,1,1
84872a,1,1
72351A,2,358
22560,2,367
22714,2,256
85040a,2,3
22853,2,47
21158,2,28
84799,2,20
90214K,2,3
22952,2,3
17107D,2,19
22825,2,3
84531B,2,5
20763,2,1
22516,2,12
22556,3,804
22026,3,56
22971,3,170
22694,3,28
22071,3,24
21670,3,445
22353,3,10
22440,3,1451
22744,3,84
23185,3,24
21317,3,8
22786,3,21
85132B,3,4
21581,3,14
21278,3,6
22296,4,303
22622,4,56
84375,4,159
22061,4,16
16219,4,120
85019A,4,25
21877,4,166
22565,4,37
84997d,4,17
84997a,3,10
85146,4,32
85114C,4,33
21367,12,18
21360,12,5
22316,12,45
21595,12,3
90128C,12,1
85183A,12,21
84660A,12,121
75011,12,24
21270,12,2
22062,1,60
21877,1,219
22180,1,35
22563,1,69
21351,1,-7
35911B,1,15
85014B,1,178
22425,1,64
90003E,1,2
22432,1,122
22042,1,2
85205B,1,9
21986,2,1469
22557,2,263
84509C,2,28
22988,2,642
84559B,2,24
21984,2,642
21675,2,31
21060,2,36
21624,3,37
47599B,3,87
84030E,3,27
21622,3,98
21688,3,51
22458,3,335
22729,3,127
22111,3,13
90214D,3,2
84923,3,8
22513,3,13
21040,3,10
22461,3,0
22642,3,5
23078,3,450
21900,4,289
20828,4,153
84818,4,35
85040A,4,69
22664,4,31
22389,4,12
21414,4,-3
21584,4,62
90177A,4,1
22051,2,50
22251,3,155
22074,12,517
22529,12,103
22049,12,325
22119,12,169
22734,12,384
21174,12,489
21136,12,312
22124,12,70
90175C,12,2
22682,12,59
22528,12,1
85026B,12,16
22936,12,18
85194L,12,36
84675,1,11
21533,1,83
22589,1,2
22117,1,102
37370,1,470
21509,1,191
21086,1,528
22606,1,14
21062,1,36
40016,1,2128
21124,1,425
90214I,1,1
21948,2,27
84388,2,1
37462E,2,2
20902,2,27
20978,2,48
44235,2,432
22069,2,12
85114b,2,2
90174,2,1
90122B,2,1
90202D,2,1
90175A,2,3
21943,2,2
21031,2,3
22692,3,125
21901,3,155
48116,3,120
22224,3,90
21629,3,1
22829,3,36
22303,3,288
21205,3,24
84509G,3,10
46115B,3,4
21369,3,4
90031,3,1
22155,3,2
22781,4,61
84926E,4,4
22776,4,80
20723,4,655
84228,4,-2
84997C,4,161
21172,2,2
21520,4,84
22386,12,951
22964,12,253
22358,12,86
22760,12,17
47594A,12,8
82494l,12,145
84968B,12,-21
84313B,12,8
90129C,12,13
78124,12,6
22201,12,40
22834,1,689
21755,1,333
22047,1,225
22447,1,66
47593B,1,52
21340,1,91
21616,1,109
22073,1,88
20754,1,72
21390,1,215
22935,1,128
22583,1,21
22861,1,49
22821,1,36
22304,1,12
22147,2,293
21272,2,72
15056BL,2,115
84952C,2,8
21390,2,481
21913,2,8
47503A,2,64
79190B,2,28
21654,2,27
22305,2,14
22129,2,144
22272,2,33
90164B,2,1
21058,2,367
90181B,2,1
22709,3,50
22250,3,153
84879,3,2649
22212,3,141
84050,3,77
21588,3,40
22236,3,38
22774,3,308
18098C,3,13
16014,3,1060
84951B,3,60
20700,3,1
84925D,3,3
21155,4,122
22637,4,125
21788,4,3
22400,4,31
84924A,4,5
21745,4,49
21002,4,1
16012,4,28
72801C,4,50
84997b,4,33
72351B,4,134
21498,4,425
22610,4,180
21914,12,1072
22639,12,167
21758,12,-5
21538,12,5
20686,12,20
85034C,12,138
85024C,12,2
21186,12,4
90042A,12,1
21210,1,413
22315,1,78
85179A,1,13
84821,1,246
17096,1,199
22246,1,15
22570,1,320
20967,1,47
22750,1,63
22468,1,42
17012A,1,16
22254,1,250
84661C,1,4
21364,1,1
22170,2,59
21812,2,10
22815,2,208
22585,2,565
21294,2,24
22133,2,38
22938,2,173
21445,2,20
90202A,2,2
18097C,2,28
79191B,2,2
21937,2,100
47420,2,4
18098C,2,9
90063B,2,1
21421,2,174
20759,2,3
90143,2,2
22084,3,1499
84406B,3,-228
22398,3,85
22281,3,49
21379,3,13
22207,3,115
90124B,3,2
85174,3,16
22738,3,11
20767,3,9
84818,3,24
85035B,3,1
37488A,3,2
85049b,3,1
22563,4,415
47343A,4,17
37333,4,2
22925,4,49
21262,4,1
84507B,4,23
16248B,4,2
22343,3,54
22381,12,299
22988,12,1469
22899,12,188
22800,12,170
22844,12,77
22831,12,35
21095,12,8
90202C,12,6
90214O,12,14
85062,1,151
22466,1,182
22202,1,31
22852,1,28
22429,1,227
22623,1,33
85183B,1,62
22668,1,94
22408,1,14
21379,1,4
85130D,1,35
22885,1,29
35915B,1,11
84032B,2,15
22360,2,121
21424,2,29
21580,2,13
85203,2,120
21901,2,120
22609,2,252
22866,2,0
79302M,2,6
72799C,2,3
17012F,2,2
22631,3,438
22745,3,302
85186C,3,219
37379A,3,-9
90180A,3,5
22202,3,1
21272,3,47
84849A,3,6
84880,3,15
90201D,3,3
90173,3,-26
37447,4,106
22439,4,144
22996,4,877
21558,4,89
21775,4,29
22115,4,44
85071C,1,61
21625,4,63
79321,12,2052
22573,12,586
22955,12,106
22454,12,147
22615,12,184
21809,12,184
35637A,12,1
84559A,12,52
84976,12,18
47021G,12,39
22363,12,11
90003E,12,4
84881,12,-6
21973,12,7
S,12,-2
22708,12,200
90162C,12,2
22259,12,208
90141C,12,1
21899,1,165
85212,1,240
22190,1,73
22456,1,68
22475,1,10
22194,1,15
gift_0001_20,1,2
84927E,1,12
21720,1,3
84226,1,2
90037A,1,1
20985,2,37
22558,2,376
21221,2,37
22378,2,209
84985A,2,9
22926,2,124
21584,2,70
90019A,2,1
21332,2,3
22998,2,436
72369A,2,1
84247K,2,1
22873,3,18
22195,3,167
22985,3,225
20796,3,4
22934,3,121
40016,3,-263
21472,3,21
21421,3,8
21056,3,22
21457,3,37
71143,3,2
22782,3,3
90036D,3,4
22251,4,109
82484,4,241
85185D,4,-2
84598,4,336
22536,4,713
21115,4,11
21773,4,20
90059D,4,2
21625,3,39
85063,4,-1
22622,12,386
84378,12,398
21708,12,7
22582,12,43
84692,12,1128
85016,12,16
85132A,12,18
84997A,12,356
21671,12,462
84520B,12,145
22446,12,125
85185D,12,4
16161P,12,200
21945,12,53
90115,12,18
47503J,12,3
90059D,12,6
90122A,12,1
22427,1,104
85036C,1,53
22769,1,1
20931,1,6
21949,1,108
22116,1,26
84913B,1,41
20963,1,83
48188,1,71
21292,1,400
37475,1,13
22182,1,19
22311,1,43
85114A,1,24
21464,1,9
85172,1,48
90051,1,1
22143,1,-1
17028J,1,6
22467,2,312
22629,2,1208
85032B,2,56
21401,2,1
72800E,2,23
72821,2,9
22120,2,56
22319,2,48
21472,2,35
15056p,2,1
84916,2,1
72709,2,3
22749,3,286
84687,3,3
20655,3,10
20975,3,1220
20886,3,58
18097C,3,58
22557,3,443
22997,3,193
85032B,3,19
85170B,3,2
72122,3,62
21248,3,9
16216,3,35
21879,3,4
84748,3,4
21277,4,0
84993A,4,53
21106,4,4
22166,4,6
82545A,4,-4
20971,3,442
21730,12,220
21744,12,44
22569,12,286
22834,12,3481
22472,12,134
22791,12,1220
22335,12,262
22027,12,191
21882,12,273
17091J,12,428
72802A,12,90
71495A,12,1
90058B,12,36
84613A,12,1
gift_0001_50,12,1
22768,1,62
84313B,1,51
85185D,1,6
21792,1,5
47518F,1,24
22548,1,42
21587,1,-53
21594,1,1
22305,1,222
20727,2,453
22697,2,640
22857,2,318
85187,2,61
22176,2,29
22057,2,47
22514,2,28
85159B,2,48
47566,3,1661
84952C,3,8
85169C,3,18
84997D,3,187
22634,3,87
21156,3,268
90214B,3,3
22264,3,144
84568,3,2461
22131,3,193
23053,3,53
84531A,3,97
35972,3,8
84497,3,1
85144,3,12
79030G,3,32
90073,3,1
22271,4,88
21912,4,96
22794,4,26
84406B,4,42
22483,4,26
48188,4,42
22841,4,50
22414,4,8
20733,4,16
46000S,4,140
51014A,4,116
22914,12,60
21523,12,256
22783,12,44
22785,12,153
22593,12,435
21774,12,141
82583,12,754
85178,12,408
20931,12,30
72130,12,63
47579,12,1
22252,12,48
84707A,12,36
47570b,12,1
44235,12,9
84597B,12,2
22257,12,145
DCGS0070,12,1
22556,1,497
21781,1,23
82600,1,283
22715,1,188
85159A,1,97
48194,1,147
16169K,1,100
22557,1,634
21644,1,180
85049e,1,2
21249,1,97
21251,1,42
90177D,1,1
21805,1,-1
84424A,1,-1
22398,2,60
62086A,2,6
21739,2,5
47422,2,142
21949,2,166
37447,2,76
22450,2,13
22924,2,42
22719,2,153
90214W,2,1
21900,2,148
85231B,2,17
20769,2,9
90062,2,4
22299,2,98
84569B,3,13
84536B,3,128
21693,3,31
22881,3,1
17084N,3,134
21518,3,36
85035C,3,5
85028L,3,14
84715,3,4
21864,4,36
15036,4,1966
21559,4,162
22587,4,55
21481,4,37
21890,12,111
22983,12,375
22642,12,103
22241,12,9
22600,12,409
22069,12,164
22169,12,155
72799E,12,252
21134,12,1
21626,12,16
84459A,12,202
72131,12,15
90201D,12,3
22380,1,115
22219,1,305
21537,1,-31
22035,1,189
21828,1,27
22196,2,236
84459B,2,252
20728,2,513
21508,2,186
22752,2,40
82551,2,131
20682,2,52
22357,2,34
85170B,2,25
21054,2,4
21878,2,335
21324,2,9
22093,2,4
22328,3,629
21577,3,78
22750,3,267
22266,3,229
84228,3,114
84750A,3,0
84921,3,1
35265,3,2
84968A,4,12
22960,4,489
22727,4,841
22558,4,566
22497,4,22
22938,4,211
35004G,12,29
85169B,12,110
72807B,12,82
85015,12,189
21208,12,41
21653,12,-6
79149B,12,2
84874B,12,1
22860,12,-4
20782,12,29
21442,12,168
35911A,12,1
22817,1,425
35833P,1,8
21270,1,32
22131,1,171
21873,1,225
85173,1,119
84535B,1,24
22700,1,184
84849A,1,7
37327,1,61
21123,1,88
16016,1,40
90141D,1,1
21694,1,1
85213,1,15
22097,1,19
84592,1,12
20759,1,3
62096A,1,24
84975,1,-1
82494L,2,576
22801,2,50
85061W,2,182
84849D,2,24
22743,2,91
21917,2,390
22655,2,2
90185D,2,6
90011B,2,2
21249,2,68
84661C,2,7
22997,2,174
84919,3,16
22274,3,162
85131D,3,67
21695,3,43
20686,3,12
47578A,3,4
21123,3,107
21884,3,16
21946,3,13
85125,3,2
72801c,3,2
21638,3,13
21770,3,28
85019B,3,24
21902,4,137
22247,4,106
20752,4,35
21866,4,44
20755,4,17
21250,2,1
21847,3,3
85230F,4,2
21907,12,178
90210B,12,25
22142,12,295
21851,12,26
22190,12,280
22396,12,385
22145,12,61
21918,12,372
20798,12,22
35916A,12,6
84613C,12,1
21318,12,2
82613c,12,2
20717,1,730
21879,1,628
21948,1,240
22068,1,20
22144,1,-22
85114B,1,3
21534,1,15
22486,1,6
21287,1,12
37351,1,6
22877,1,2
21706,2,9
22747,2,121
21215,2,96
22651,2,444
22607,2,104
21972,2,1
90184C,2,3
22868,2,9
84510c,2,1
21733,3,286
22607,3,72
21169,3,396
22291,3,470
22249,3,303
22193,3,88
85114A,3,87
22530,3,247
22324,3,7
72140E,3,7
21897,3,342
23010,4,42
82552,4,261
85205B,4,34
22078,4,-189
21851,4,3
20831,4,9
21464,12,50
22694,12,419
90200C,12,29
22500,12,104
35610A,12,10
22078,12,90
84826,12,398
71143,12,17
21040,12,-16
22021,12,42
90073,12,7
21689,12,15
84251G,12,42
35610C,12,25
72800C,12,50
22303,1,244
84992,1,1413
21672,1,340
22263,1,161
22405,1,30
35651,1,134
35967,1,3
22412,1,39
90096,1,-46
22650,1,40
22572,1,10
84674,1,48
21588,1,45
22281,1,18
22065,1,1
90160D,1,2
22969,2,1402
22112,2,96
84836,2,440
21402,2,2
79066k,2,1
22407,2,14
84931B,2,1
15060B,2,23
21719,2,26
22310,2,53
22615,2,98
21619,2,5
21664,2,1
90214F,2,1
22608,2,144
16156S,3,725
22196,3,250
85214,3,36
21088,3,49
20679,3,91
22710,3,250
84997d,3,36
51020B,3,8
84745A,3,6
21027,3,4
22597,3,12
21616,3,3
21469,4,44
21368,4,1
84086C,4,14
84968B,4,1
21722,4,4
82483,12,439
82494L,12,848
22087,12,101
22543,12,178
79302M,12,84
84915,12,151
21060,12,31
22672,12,92
35970,12,442
21414,12,-22
22403,12,111
84877B,12,24
22904,1,251
21232,1,641
21975,1,440
21643,1,20
22853,1,27
21356,1,53
21002,1,41
22033,1,84
22559,1,88
90132,1,1
21682,1,8
79063D,1,2560
20864,1,-1
22720,2,696
22483,2,55
21888,2,45
21624,2,11
22531,2,79
84678,2,38
22786,2,19
21454,2,144
85188A,2,107
22486,2,4
16218,2,80
84796A,2,4
62018,2,6
22783,3,5
22623,3,38
84968A,3,9
77101A,3,-49
17084R,3,360
90209C,3,4
22553,3,232
23233,3,250
22801,3,57
35922,3,14
21284,3,12
20832,3,24
22090,4,791
47566,4,1829
22417,4,336
22672,4,276
20998,4,6
21801,4,16
22343,4,108
21258,12,281
22780,12,437
22191,12,58
22750,12,244
21370,12,9
22372,12,33
22561,12,583
22037,12,421
21220,12,27
21906,12,35
22448,12,46
21206,12,323
22701,12,163
79337,12,6
84725,12,1
22868,12,8
84857C,12,1
20954,12,2
90072,12,3
20682,1,130
72800E,1,18
21224,1,87
22112,1,168
22584,1,54
22517,1,48
22613,1,319
51008,1,40
90184B,1,3
46776E,1,1
21465,1,16
21157,1,6
21191,1,3
85188A,1,22
21094,2,681
22654,2,165
21907,2,149
85078,2,17
90200D,2,17
22799,2,21
85195,2,1
22105,2,4
84707A,2,3
22124,2,2
35916A,2,1
20979,3,244
22086,3,87
84800M,3,1
21257,3,31
21890,3,33
21467,3,18
21132,3,7
90184C,3,2
84548,3,10
22855,4,410
22380,4,116
22808,4,48
84559a,4,1
84925F,4,6
79051A,4,61
47503H,4,2
22322,4,111
22074,4,16
21579,4,13
47590b,1,4
21935,4,94
37444A,12,6
21739,12,50
22130,12,241
21986,12,148
84032B,12,481
21154,12,493
17012A,12,39
21018,12,24
21830,12,462
35001G,12,77
20703,12,-3
21615,12,93
21632,1,17
21609,1,132
22295,1,166
22971,1,223
22620,1,355
22088,1,170
21163,1,11
22938,1,156
84031B,1,10
22390,1,62
22972,1,279
85049G,1,277
21655,1,0
90166,1,1
20773,1,3
37462E,1,1
15044A,2,13
84970s,2,23
21883,2,13
22536,2,244
22439,2,53
90013C,2,2
85213,3,57
22990,3,79
21561,3,109
22953,3,21
72128,3,55
20733,3,50
21846,3,7
20963,3,27
21672,3,367
22120,3,20
82011B,3,8
17084J,3,25
85152,4,380
20973,4,355
22303,4,170
22634,4,35
22217,4,32
20682,4,35
35921,4,30
21586,4,27
20821,4,10
85049g,4,5
21326,4,531
84673B,4,3
82482,12,681
82580,12,438
21061,12,55
22383,12,780
21544,12,194
22907,12,295
22635,12,82
22364,12,23
22555,12,809
21670,12,359
21648,12,111
22324,12,30
22898,12,183
35916C,12,2
90024C,12,1
84970s,12,39
85093,12,2
72122,12,36
22789,12,52
20618,12,7
84415B,12,2
22263,12,56
22819,1,364
85186C,1,63
22837,1,-112
85194S,1,41
22964,1,323
84916,1,35
84546,1,-45
90129B,1,2
90138,1,2
17129F,1,14
90027C,1,1
17096,2,73
22045,2,350
22285,2,129
15036,2,2260
84970l,2,6
21864,2,102
21397,2,40
84997c,2,20
84306,2,6
22062,2,2
21705,2,16
21228,2,1
21189,2,12
22706,2,104
21725,2,8
84926E,2,8
16156L,2,25
20793,2,5
22858,3,289
20676,3,682
20682,3,116
22273,3,225
21389,3,313
22772,3,424
85049H,3,50
90013C,3,2
21294,3,20
22823,3,1
21770,4,93
21519,4,341
84050,4,180
22255,4,80
21070,4,45
84990,4,-22
85232D,4,14
84510a,2,7
23193,4,63
21609,12,45
22173,12,238
85036C,12,55
85032B,12,106
22887,12,27
21386,12,89
90199D,12,1
85204,1,88
20751,1,130
21033,1,350
22119,1,3
22118,1,8
22424,1,53
22519,1,62
21174,1,124
22777,1,29
21987,1,99
22785,1,15
22284,1,88
47567B,1,69
90177B,1,1
21613,2,39
84520B,2,97
22614,2,152
15058C,2,4
21933,2,33
22814,2,177
21087,2,19
21207,2,60
22751,2,84
37444B,2,1
90191,2,1
21865,3,20
22813,3,105
22937,3,134
90025D,3,1
21735,3,23
16238,3,95
17109D,3,5
85086A,3,9
23186,3,12
22123,3,33
21626,4,179
22989,4,116
21925,4,57
22428,4,13
85030,4,4
85160B,4,16
85177,4,18
22095,4,13
22311,4,14
22990,4,-66
20956,3,24
20777,4,9
20712,12,528
85135B,12,48
21773,12,174
17090D,12,8
21445,12,16
84051,12,39
90212B,12,6
84712B,12,4
21618,12,21
90104,12,8
22046,12,100
20892,1,-2
21844,1,108
22481,1,172
22970,1,305
37450,1,131
21121,1,657
11001,1,33
22217,1,-19
85049g,1,2
22289,1,1
22183,2,45
48184,2,101
22195,2,150
48185,2,88
84509b,2,2
37370,2,176
22695,2,6
35819B,2,1
22329,2,300
21641,2,31
44089C,2,8
22185,2,97
84912A,2,3
21259,3,242
21929,3,1859
22875,3,16
84510A,3,95
22441,3,83
22470,3,85
21470,3,37
85049G,3,120
22856,3,75
22909,3,1
84227,3,2
21372,3,7
21428,4,157
84926D,4,16
85202,4,95
22305,4,54
21713,4,99
79163,4,300
21361,4,5
16011,4,195
84030E,4,11
22514,4,40
20677,3,528
20794,3,12
22411,12,1249
21743,12,102
21625,12,41
84086C,12,14
21207,12,48
85035C,12,408
22210,12,136
85203,12,42
21725,12,82
22051,12,100
21750,12,3
90144,12,1
21668,1,562
84912B,1,33
22164,1,2
22393,1,60
22089,1,70
84874B,1,2
22186,1,1
22831,1,48
35265,1,4
35001G,1,11
21457,1,10
90185C,1,1
47579,1,-1
21557,2,17
75131,2,22
21666,2,41
22820,2,60
22888,2,3
22577,2,22
35910A,2,12
84859C,2,2
22996,2,302
22175,3,59
84798A,3,7
20830,3,12
22161,3,50
22661,3,442
22087,3,659
21845,3,18
84795B,3,7
21828,3,37
84842,3,3
21311,3,1
20675,4,191
85014A,4,22
22628,4,33
21544,4,64
22509,4,2
51014L,4,90
22655,4,6
20785,4,1
84969,2,51
21326,12,1618
22919,12,97
47599B,12,189
22356,12,883
20839,12,42
51014C,12,190
85169D,12,68
22398,12,334
51008,12,431
79051A,12,62
20794,12,8
84910A,12,4
22510,12,57
85230E,12,72
22302,12,165
20934,12,2
21784,1,10
22780,1,22
85176,1,30
22610,1,435
21258,1,-1
22389,1,50
20819,1,10
22413,1,141
85159B,1,87
90175D,1,1
22754,1,72
17091A,1,7
22887,1,28
72351B,1,51
90040A,1,7
20781,1,1
82583,2,346
22301,2,160
22672,2,119
22795,2,51
22284,2,168
22381,2,293
22520,2,142
21497,2,400
85186A,2,60
21143,2,14
16046,2,4
22611,2,10
22653,2,401
90135,2,2
21650,3,35
10002,3,208
22442,3,16
72807B,3,30
22371,3,71
85163B,3,1
21945,3,4
84968B,3,3
17011F,3,-18
21333,3,4
22623,4,23
15044A,4,42
21470,4,27
84751B,4,-14
22041,4,241
90199C,12,6
70007,12,455
21238,12,183
21784,12,15
90184C,12,2
90210C,12,95
47420,12,54
90125B,12,7
84711B,12,2
21455,12,7
35443,12,1
20772,1,17
21359,1,5
21990,1,77
22541,1,1
85039C,1,108
21202,1,156
90001D,1,1
21626,1,34
85189,1,6
85032C,1,1
21282,1,-1
21259,2,69
72351B,2,377
22962,2,613
22963,2,446
84946,2,998
17136A,2,6
22109,2,89
21898,2,31
90082A,2,2
47594B,2,33
22806,2,6
21891,3,809
22318,3,54
21243,3,357
84199,3,18
84985A,3,1
20716,3,68
84950,3,48
84563A,3,2
21881,3,12
22423,4,1152
22561,4,552
22615,4,97
20754,4,217
22229,4,60
21109,4,3
22644,4,100
84452,4,17
10134,4,-19
21411,4,25
22749,12,338
22662,12,288
85014A,12,77
47570B,12,14
22465,12,623
21586,12,88
16236,12,104
20724,12,1605
21634,12,3
21620,12,215
21268,12,2
85078,12,29
72349B,12,243
90108,12,16
90142D,12,1
48173C,1,31
22426,1,81
21912,1,47
21992,1,144
22835,1,94
82483,1,127
22897,1,165
21156,1,368
22582,1,7
22774,1,98
90204,1,1
22947,1,2
79191C,1,39
84559a,1,5
72349b,1,14
20851,1,2
79191D,2,0
22776,2,108
21905,2,32
22613,2,232
72133,2,3
20685,3,242
22595,3,395
22262,3,332
22970,3,431
90175D,3,2
22892,3,283
17012C,3,19
21829,3,885
90214T,3,2
35647,3,1
85098B,3,-1
21747,3,35
22739,3,1
90010B,3,-50
22629,4,495
22356,4,456
22817,4,140
21278,4,17
22257,4,18
22631,12,170
21094,12,645
22730,12,332
17021,12,722
21888,12,139
85064,12,202
20696,12,14
21167,12,320
72814,12,2
20654,12,11
90125A,12,12
90011B,12,1
84689,1,5
22191,1,52
47594B,1,87
21803,1,183
22214,1,69
84870B,1,17
21561,1,239
85161,1,-3
22553,1,317
21641,1,1
16258A,1,58
85160B,1,7
21454,1,38
85114a,1,8
21368,1,2
22878,1,1
21945,1,52
21544,2,117
22899,2,157
22967,2,343
22934,2,77
20856,2,9
90122C,2,1
84858C,2,3
35810A,3,77
22261,3,199
21232,3,1199
22055,3,236
22366,3,38
22908,3,503
21116,3,53
20869,3,1
21390,3,480
47593A,3,43
62086A,3,12
85195,3,2
22190,3,1
72131,3,1
20857,3,-34
21534,4,29
20679,4,38
21977,4,2521
37479B,4,21
22418,4,201
22954,4,18
35913B,4,8
21591,4,10
21790,12,1613
85172,12,144
21690,12,53
22301,12,242
85032D,12,47
20856,12,30
20835,12,1
21356,12,138
21381,12,112
22166,12,130
84924A,12,12
22685,12,38
22883,12,27
90120A,12,2
16048,12,29
90036E,12,1
22795,1,106
22442,1,10
21763,1,2
22109,1,4
84952C,1,12
84745B,1,16
90146,1,2
21975,2,736
22794,2,33
22355,2,1192
22677,2,100
21504,2,36
21067,2,28
20659,2,4
84033,2,4
22445,3,47
22567,3,179
22840,3,87
21888,3,108
21535,3,282
22956,3,208
22438,3,62
90214C,3,2
20748,3,4
22671,3,41
84509B,3,19
23007,3,144
22551,4,264
22456,4,130
84279P,4,50
22325,4,8
22651,4,106
16237,4,196
21425,4,7
21063,4,15
35965,4,53
20854,2,11
22147,3,347
21054,3,6
22968,3,116
22837,12,1085
22570,12,256
22952,12,2102
22367,12,333
21156,12,422
37495,12,21
21884,12,296
22432,12,96
84279P,12,30
20735,12,177
22965,12,108
85132B,12,3
47566,12,373
21202,12,194
48116,12,148
72709,12,18
21418,12,21
m,12,1
37482P,1,27
84924A,1,6
47591D,1,-26
22568,1,113
20679,1,145
22842,1,48
22265,1,49
20977,1,60
90214D,1,6
22811,1,23
72780,1,12
20893,1,14
84508C,1,1
85099C,2,829
21586,2,60
22426,2,87
21460,2,7
20774,2,5
22937,2,117
22915,2,156
22250,2,153
22870,2,20
22882,2,6
47367B,2,7
gift_0001_30,2,2
22438,2,43
21881,2,1
20663,2,2
22872,3,19
20752,3,-1
22077,3,674
22365,3,21
20713,3,1504
22838,3,123
84970L,3,650
21926,3,44
85135C,3,1
85231B,3,18
46000R,3,6
21943,3,13
22712,3,201
90082A,3,2
20663,3,1
84251G,3,1
21523,4,78
22193,4,79
22295,4,241
22535,4,68
22367,4,224
21871,4,333
47574A,4,24
22050,4,50
21756,12,101
22895,12,132
21654,12,12
22076,12,432
40001,12,7
21530,12,9
22621,12,553
85099f,12,19
21695,12,13
84568,12,271
22933,12,32
22230,12,17
20830,12,16
85146,12,12
20726,1,574
84997A,1,466
21198,1,414
90062,1,12
22210,1,29
84952B,1,50
84029G,1,186
84218,1,76
22915,1,186
21528,1,14
85124C,1,1
22872,1,1
22400,1,1
48194,2,135
22423,2,854
22863,2,125
22524,2,101
22334,2,115
22897,2,133
21894,2,44
84596G,2,5
22845,2,44
85136A,2,4
22780,2,195
22777,2,133
20981,2,42
21202,2,5
22286,2,118
20622,2,3
90071,2,5
20794,2,28
85026B,2,3
46776D,2,2
23006,2,231
90190A,2,1
84678,3,-14
22916,3,264
35961,3,171
